timestamp_et,fipsCode,countyName,stateAbbr,hour_idx,in_event_window,posicion_x,posicion_y,severity_tier,customersTracked,outageCount,P_t,N_t,D_t,R_t,osi,osi_lag1h,osi_lag6h,osi_lag24h,osi_lag48h,osi_target_t01h,osi_target_t06h,osi_target_t24h,osi_target_t48h,gust,wind_speed_10m,t2m,d2m,r2,mslma,sp,tp,rain,csnow,sdwe,blh,tcc,soil_moist,exc
2031-01-01 12:00:00,100001,Simulated County 001 (SIM-A),SIM-A,12,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.17498631818039956,9.054170287963158,5.840811451303387,281.6075121359593,277.9913745729963,45.75897670644855,1013.3626962519004,998.55448479657,0.23847967587476027,0.23847967587476027,0.0,0.0005716897228655113,379.1556004918076,38.720595964891174,0.19531703359375868,0.0
2031-01-01 13:00:00,100001,Simulated County 001 (SIM-A),SIM-A,13,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.17000087340644265,7.163685554616028,4.621266807469196,280.57532988731305,276.6786549693826,37.25060050659631,1014.9004068121426,1000.0921953568122,0.05410918290818876,0.05410918290818876,0.0,0.0005716897228655113,329.211215955234,39.70847070363361,0.18575083966397607,0.0
2031-01-01 14:00:00,100001,Simulated County 001 (SIM-A),SIM-A,14,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.16586825690425108,6.278260635679713,4.050082497774042,281.3665020628108,278.88963195801983,44.928889832734505,1014.7094704277168,999.9012589723865,0.0,0.0,0.0,0.0005716897228655113,448.2921454932426,28.797390842218164,0.1677415720787382,0.0
2031-01-01 15:00:00,100001,Simulated County 001 (SIM-A),SIM-A,15,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1589054593227679,5.061731598699346,3.2653041576224044,280.1909784776305,277.65460003813945,40.831965567545296,1014.7737957615464,999.965584306216,0.36788788669815004,0.36788788669815004,0.0,0.0005716897228655113,359.5214149550248,13.135076267856157,0.18778549102904687,0.0
2031-01-01 16:00:00,100001,Simulated County 001 (SIM-A),SIM-A,16,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.15100196648181546,6.869263296516507,4.431336107920453,279.68233634358035,276.5700341604553,44.95853008154457,1014.7975935373208,999.9893820819905,0.47375565090641175,0.47375565090641175,0.0,0.0005716897228655113,424.2813211600776,35.21798645164377,0.17358656102196846,0.0
2031-01-01 17:00:00,100001,Simulated County 001 (SIM-A),SIM-A,17,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1430568182766647,4.917283043960117,3.172120934222382,278.5091597135096,275.2903412984663,48.49685113140896,1014.9557118772386,1000.1475004219083,0.1483669966367522,0.1483669966367522,0.0,0.0005716897228655113,433.99571589535947,34.80835744861938,0.17587748265976166,0.0
2031-01-01 18:00:00,100001,Simulated County 001 (SIM-A),SIM-A,18,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.13437083755608317,4.486844486888233,2.8944466279891223,277.94344246744845,274.23182961272306,43.36720433190032,1015.4789890384118,1000.6707775830814,0.29209905353307763,0.29209905353307763,0.0,0.0005716897228655113,510.27768436492727,32.949326429112034,0.185163776298926,0.0
2031-01-01 19:00:00,100001,Simulated County 001 (SIM-A),SIM-A,19,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.127183710990454,4.681060559322856,3.019734691259965,275.9100867847759,271.4661365966294,47.360159786314895,1013.7661895264404,998.95797807111,0.3725879994551913,0.3725879994551913,0.0,0.0005716897228655113,387.9811551382855,38.462832804068256,0.17756037197015798,0.0
2031-01-01 20:00:00,100001,Simulated County 001 (SIM-A),SIM-A,20,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.11785601144403797,6.042999752496078,3.898316580319463,275.1197728527654,270.58125638309235,61.70263372461007,1013.6383601547361,998.8301486994058,0.339029796186898,0.339029796186898,0.0,0.0005716897228655113,422.7990213207432,21.463188744682213,0.19194421684146246,0.0
2031-01-01 21:00:00,100001,Simulated County 001 (SIM-A),SIM-A,21,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.10876887988992788,6.320965356476781,4.077631153732924,276.44912114247074,272.8018775561285,60.58078274654104,1013.6066394569361,998.7984280016058,0.18422975692342913,0.18422975692342913,0.0,0.0005716897228655113,311.24746186082126,47.06350882756908,0.17590642407613147,0.0
2031-01-01 22:00:00,100001,Simulated County 001 (SIM-A),SIM-A,22,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.09789067647873993,7.001314374795699,4.516521765538958,273.76344483609785,270.12831239838306,54.055039737753326,1014.5999010457808,999.7916895904505,0.3198386472898387,0.1795041251595763,0.1403345221302624,0.0019750349441681352,471.94025669938105,23.578257923463738,0.17820949950849174,0.0
2031-01-01 23:00:00,100001,Simulated County 001 (SIM-A),SIM-A,23,False,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0005099287679646306,0.08880152283974135,7.750114776275675,4.999570109076211,273.47822534777094,270.6077112409831,74.01859062445108,1015.2316908205105,1000.4234793651801,0.2777778527591607,0.15589820326826673,0.12187964949089398,0.003193831439077075,355.1193119127362,37.56488596075711,0.1787087230993278,0.0
2031-01-02 00:00:00,100001,Simulated County 001 (SIM-A),SIM-A,24,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.013072991817326029,0.0791955072317825,10.585018329418126,6.828355807810847,275.1021481169928,270.74892312335675,73.98391354848965,1013.7342980405236,998.9260865851933,0.0,0.0,0.0,0.003193831439077075,367.4347332059609,18.456487151006147,0.1806307894448287,0.0
2031-01-02 01:00:00,100001,Simulated County 001 (SIM-A),SIM-A,25,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03106566325799482,0.06859666756947734,8.3120686875273,5.36208447931141,275.87933699638796,272.611173351119,70.72021212737246,1011.8952992975125,997.0870878421821,0.2102171778626182,0.2102171778626182,0.0,0.003193831439077075,400.2051322742111,24.974413851127004,0.19845098389007124,0.0
2031-01-02 02:00:00,100001,Simulated County 001 (SIM-A),SIM-A,26,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.05590888514120052,0.05970542479081123,8.92098867256214,5.754896488408169,273.83295840756705,271.6887190704576,68.39914497958706,1012.3212226471346,997.5130111918043,0.0,0.0,0.0,0.003193831439077075,308.40104939812124,45.09689001048695,0.19509232110030897,0.0
2031-01-02 03:00:00,100001,Simulated County 001 (SIM-A),SIM-A,27,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.09119835461695479,0.050749075841256486,9.198738225838463,5.934071688318805,274.950623501181,271.27702332455357,78.83495844006383,1012.7729006647218,997.9646892093914,0.0,0.0,0.0,0.003193831439077075,416.7649828507468,31.527870489902377,0.20743883220142195,0.0
2031-01-02 04:00:00,100001,Simulated County 001 (SIM-A),SIM-A,28,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.11297609355187549,0.043331909305347346,11.417811441584798,7.3655875354464815,276.2049333305643,272.3084026302036,75.07651833793817,1012.7118234518058,997.9036119964754,0.391073279239267,0.391073279239267,0.0,0.003193831439077075,462.25305727494134,41.0951538205649,0.2147567100117403,0.0
2031-01-02 05:00:00,100001,Simulated County 001 (SIM-A),SIM-A,29,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.14449690496257075,0.03677881364900055,12.371373648494528,7.980726955239902,278.00194240623324,275.0995709334164,83.0082214335858,1012.51032505884,997.7021136035096,0.25207506185234785,0.25207506185234785,0.0,0.003193831439077075,423.3371417934045,37.1555375755436,0.1837352613513338,0.0
2031-01-02 06:00:00,100001,Simulated County 001 (SIM-A),SIM-A,30,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.15938063561232782,0.03104542040355976,11.03639102181481,7.11953464658982,277.40788575294306,273.1180540204546,70.2054775816468,1012.5039260555127,997.6957146001823,0.44624050623477507,0.44624050623477507,0.0,0.003193831439077075,312.4805417639625,35.439231552531396,0.19694442526166642,0.0
2031-01-02 07:00:00,100001,Simulated County 001 (SIM-A),SIM-A,31,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17667927094486963,0.02614106486609751,10.13873279675486,6.540458676784274,278.88810947284486,274.62502187111716,66.50006422339179,1011.8134647792305,997.0052533239001,0.0,0.0,0.0,0.003193831439077075,403.0654528882378,48.35424317747522,0.18692443193953018,0.0
2031-01-02 08:00:00,100001,Simulated County 001 (SIM-A),SIM-A,32,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1840427880157288,0.021958494487521914,9.962833706079365,6.426986830064412,280.46640254563704,275.65839382119555,59.87306080247475,1012.4429199767724,997.634708521442,0.0,0.0,0.0,0.003193831439077075,458.4739971673233,36.86963579344164,0.19361561827272306,0.0
2031-01-02 09:00:00,100001,Simulated County 001 (SIM-A),SIM-A,33,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1794904254489296,0.018445135369518407,11.39922706539327,7.3535988237454095,281.08928676942617,276.4974928406213,60.889503108614505,1010.5513504323629,995.7431389770326,0.0,0.0,0.0,0.003193831439077075,305.68626326207584,25.998970642865785,0.19806311044757985,0.0
2031-01-02 10:00:00,100001,Simulated County 001 (SIM-A),SIM-A,34,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.18062005405050177,0.015493913710395461,11.081388236557624,7.148562181834655,281.23840797239967,276.62867574631554,56.24666455938459,1009.8369429351644,995.028731479834,0.031080334945273333,0.031080334945273333,0.0,0.003193831439077075,359.4484165308449,35.468663440030156,0.19703640713787435,0.0
2031-01-02 11:00:00,100001,Simulated County 001 (SIM-A),SIM-A,35,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17867120070318887,0.013014887516732188,10.372648120628345,6.691356578951182,281.78340952644663,278.51855291915047,56.16425460141556,1010.288793947709,995.4805824923786,0.02465248654518415,0.02465248654518415,0.0,0.003193831439077075,483.4739789988448,48.12390531236484,0.20060583445084615,0.0
2031-01-02 12:00:00,100001,Simulated County 001 (SIM-A),SIM-A,36,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17498631818039956,0.010932505514055037,8.479097430998051,5.4698340981646965,281.17506251497804,276.02533362703423,44.77132063469514,1007.999360746018,993.1911492906877,0.3419911115483781,0.3419911115483781,0.0,0.003193831439077075,455.65398451579773,48.86721710100762,0.21346801306033525,0.0
2031-01-02 13:00:00,100001,Simulated County 001 (SIM-A),SIM-A,37,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.17000087340644265,0.009183304631806232,9.209569279933227,5.941058760880328,281.7207990587715,277.52422152437276,43.53337638772531,1008.8049049785552,993.9966935232248,0.0,0.0,0.0,0.003193831439077075,474.6086124857203,35.31941970282573,0.2067911118991379,0.0
2031-01-02 14:00:00,100001,Simulated County 001 (SIM-A),SIM-A,38,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.16586825690425108,0.007713975890717233,8.893710039566207,5.7372991441003895,281.30426912113234,277.5785963404128,42.62118811056183,1007.7842785550215,992.9760670996911,0.11237589279687077,0.11237589279687077,0.0,0.003193831439077075,574.038286122467,44.368496183786455,0.23167500422311482,0.0
2031-01-02 15:00:00,100001,Simulated County 001 (SIM-A),SIM-A,39,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1589054593227679,0.0064797397482024765,9.079309922427845,5.85702893564407,280.96772905852197,276.46367913475774,49.29808964740281,1006.7388825422313,991.9306710869009,0.0,0.0,0.0,0.003193831439077075,505.5529805643762,47.95740518427734,0.21860085129148235,0.0
2031-01-02 16:00:00,100001,Simulated County 001 (SIM-A),SIM-A,40,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.15100196648181546,0.00544298138849008,10.231267826915872,6.600152679284941,279.6668036687086,276.2241743309076,54.16210697634765,1007.2303654169118,992.4221539615814,0.15680153922040452,0.15680153922040452,0.0,0.003193831439077075,534.5171041342968,52.25707814452498,0.2606034582249962,0.0
2031-01-02 17:00:00,100001,Simulated County 001 (SIM-A),SIM-A,41,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0005099287679646306,0.1430568182766647,0.004572104366331668,10.18306893677215,6.5690597551916285,279.3181992939372,275.26724231551015,46.61058751408804,1004.5171329616211,989.7089215062907,0.03822606804748787,0.03822606804748787,0.0,0.003193831439077075,678.1337136274154,46.84115020683312,0.23289778254974472,0.0
2031-01-02 18:00:00,100001,Simulated County 001 (SIM-A),SIM-A,42,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.013072991817326029,0.13437083755608317,0.0038405676677186005,11.860818927236885,7.651370010583905,278.6076294906919,273.66080673676305,49.77159677301244,1005.6756665205212,990.8674550651908,0.0,0.0,0.0,0.003193831439077075,526.1075573016403,55.55857974257066,0.24317419094165477,0.0
2031-01-02 19:00:00,100001,Simulated County 001 (SIM-A),SIM-A,43,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03106566325799482,0.127183710990454,0.0032260768408836245,12.686035650004388,8.183714237702677,277.05798141619096,271.51236986929615,57.00883760226727,1002.8233187088905,988.0151072535601,0.030533710325775218,0.030533710325775218,0.0,0.003193831439077075,517.6068491816538,57.53030240211862,0.23464011021553807,0.0
2031-01-02 20:00:00,100001,Simulated County 001 (SIM-A),SIM-A,44,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05590888514120052,0.11785601144403797,0.0027099045463422444,14.944860692047115,9.640873839570736,276.21105384503954,270.52682505585875,58.063492046917915,1000.9295132541353,986.1213017988049,0.10484661853629443,0.10484661853629443,0.0,0.003193831439077075,620.8017385603608,72.30482240880514,0.2698445967467924,0.0
2031-01-02 21:00:00,100001,Simulated County 001 (SIM-A),SIM-A,45,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09119835461695479,0.10876887988992788,0.002276319818927486,17.769348992582344,11.462940697731174,275.2034660838005,271.1889343830681,67.95464449308889,1000.9344095392912,986.1261980839608,0.16509270781993968,0.16509270781993968,0.0,0.003193831439077075,654.1520514359459,75.33862577009636,0.26916852773834427,0.0
2031-01-02 22:00:00,100001,Simulated County 001 (SIM-A),SIM-A,46,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005099287679646306,0.11297609355187549,0.09789067647873993,0.0019121086478990877,18.064345483173753,11.65324183251668,274.5359490207171,270.45484856175483,55.61987499376092,998.934422871777,984.1262114164466,0.8994537523254768,0.8994537523254768,0.0,0.003193831439077075,631.7145326476291,70.34969444468489,0.26607747761198486,0.0
2031-01-02 23:00:00,100001,Simulated County 001 (SIM-A),SIM-A,47,True,2.32186814566789,3.121046326462724,3,244027,0,0.0,0.0014569393370418016,0.0,0.0,0.0005099287679646306,0.0,0.0,0.0,,0.013072991817326029,0.14449690496257075,0.08880152283974135,0.001606171264235234,22.56414512330945,14.556045781500945,273.70336187471804,268.5038802316627,65.96084520682595,998.1112055518146,983.3029940964842,0.9011143497285244,0.5057354525082691,0.3953788972202553,0.007147620411279629,639.3835868917688,70.90423879345859,0.2546624395122274,0.5641451233094514
2031-01-03 00:00:00,100001,Simulated County 001 (SIM-A),SIM-A,48,True,2.32186814566789,3.121046326462724,3,244027,4030,0.01651325282188551,0.01651325282188551,0.002752208803647585,0.0,0.013072991817326029,0.0005099287679646306,0.0,0.0,0.0,0.03106566325799482,0.15938063561232782,0.0791955072317825,0.0013491838619575963,25.779895524063427,16.630514359834105,274.189896557004,270.9320937900272,68.70998310231121,997.959104990942,983.1508935356117,0.6839645744935028,0.6839645744935028,0.0,0.007147620411279629,879.9837157794336,77.5145151948458,0.2750871602432361,3.779895524063427
2031-01-03 01:00:00,100001,Simulated County 001 (SIM-A),SIM-A,49,True,2.32186814566789,3.121046326462724,3,244027,10942,0.04483796138762202,0.03096682901723819,0.010225202368251255,0.0026421204515016815,0.03106566325799482,0.013072991817326029,0.0,0.0,0.0,0.05590888514120052,0.17667927094486963,0.06859666756947734,0.0004955877826867339,29.148289688648042,18.80345286035741,274.07792473579565,268.7283952864154,62.687806185624154,997.0385175541287,982.2303060987983,0.41238345447710123,0.41238345447710123,0.0,0.007147620411279629,802.5479970742526,72.00472878250814,0.2663838933554089,7.148289688648042
2031-01-03 02:00:00,100001,Simulated County 001 (SIM-A),SIM-A,50,True,2.32186814566789,3.121046326462724,3,244027,20730,0.0849503401001691,0.0472864525345666,0.024383592384946102,0.007174073822019523,0.05590888514120052,0.03106566325799482,0.0,0.0,0.0,0.09119835461695479,0.1840427880157288,0.05970542479081123,0.0003792333956270159,33.22918209709479,21.436021318063652,275.79179937022064,271.81523278415096,70.16510381303425,995.0850095084447,980.2767980531144,1.125476708943148,1.125476708943148,0.0,0.007147620411279629,781.326194052502,71.25238790792206,0.2965474506229311,11.229182097094792
2031-01-03 03:00:00,100001,Simulated County 001 (SIM-A),SIM-A,51,True,2.32186814566789,3.121046326462724,3,244027,34350,0.1407626045706577,0.06940431888651567,0.04784402648005572,0.013592054416027056,0.09119835461695479,0.05590888514120052,0.0,0.0,0.0,0.11297609355187549,0.1794904254489296,0.050749075841256486,0.00025839315974578327,38.96307459966358,25.134933965428992,276.1155858167389,273.65215891939783,70.08013837926251,995.4100382857349,980.6018268304045,1.7348818716802403,1.7348818716802403,0.0,0.007147620411279629,922.5241920686872,74.50600111846637,0.2939915756286832,16.963074599663578
2031-01-03 04:00:00,100001,Simulated County 001 (SIM-A),SIM-A,52,True,2.32186814566789,3.121046326462724,3,244027,44588,0.18271767707212477,0.06447708923277232,0.07829697265874318,0.022522016731305234,0.11297609355187549,0.09119835461695479,0.0,0.0,0.0,0.14449690496257075,0.18062005405050177,0.043331909305347346,0.00015688736160554786,39.59348746881032,25.541610953828076,276.2315079315339,273.9432713432421,72.32424195254187,994.6446234727239,979.8364120173935,2.090051856894225,2.090051856894225,0.0,0.007147620411279629,902.4180145844894,78.22932258442728,0.2904248796043028,17.593487468810324
2031-01-03 05:00:00,100001,Simulated County 001 (SIM-A),SIM-A,53,True,2.32186814566789,3.121046326462724,3,244027,55966,0.2293454421350446,0.07586259339445976,0.11652121301458396,0.029234828331539963,0.14449690496257075,0.11297609355187549,0.0005099287679646306,0.0,0.0,0.15938063561232782,0.17867120070318887,0.03677881364900055,7.162249116775011e-05,45.00127183711324,29.030152461220986,276.50688949377303,271.13891664961517,76.66003947846676,994.0393769787331,979.2311655234028,3.2408036604536807,3.2408036604536807,0.0,0.007147620411279629,933.3448876083215,74.93360102257722,0.26822211485381975,23.001271837113237
2031-01-03 06:00:00,100001,Simulated County 001 (SIM-A),SIM-A,54,True,2.32186814566789,3.121046326462724,3,244027,62276,0.25520270099552533,0.06255252960208788,0.15630278771019057,0.03669527074160714,0.15938063561232782,0.14449690496257075,0.013072991817326029,0.0,0.0,0.17667927094486963,0.17498631818039956,0.03104542040355976,0.0,44.66735470304485,28.81474376462889,277.33255311680995,275.1102814491824,66.8792313320686,992.5702437424882,977.7620322871578,3.334552002544241,3.334552002544241,0.0,0.007147620411279629,1018.9966870664591,86.1058354158733,0.28536649316766705,22.66735470304485
2031-01-03 07:00:00,100001,Simulated County 001 (SIM-A),SIM-A,55,True,2.32186814566789,3.121046326462724,3,244027,67378,0.27610693859000307,0.06173666975376177,0.19484761724392077,0.04083243215928405,0.17667927094486963,0.15938063561232782,0.03106566325799482,0.0,0.0,0.1840427880157288,0.17000087340644265,0.02614106486609751,0.0,48.68237097075672,31.40481576987902,279.74996195226345,276.62751620772883,59.407479915725936,992.5890358339152,977.7808243785848,4.327371391132704,4.327371391132704,0.0,0.007147620411279629,940.7376020543073,90.83772539026967,0.3041538960582361,26.682370970756722
